% Model,End Plate Thickness Damping.mph
% Version,COMSOL 4.4.0.195
% Date,"Nov 19 2015, 23:33"
% Dimension,1
% Nodes,1001
% Expressions,1
% Description,Point graph
% X,Height
0,1.719920304775481
24.999999999999996,1.719920304775481
49.99999999999999,3.214936152651719
75,1.2694325776705844
99.99999999999999,-0.14777087088021634
125,-0.5961879379853094
150,-0.7878329530826456
175,-1.010248856882951
199.99999999999997,-1.2926794787318716
225,-1.4805404975794623
250,-1.3081385956923182
274.99999999999994,-0.6318625582749171
300,0.36587094057535674
325,1.2307346252443678
350,1.5290427019838957
375,1.1270035175278412
399.99999999999994,0.23704569990060165
425,-0.7595461421587464
450,-1.5347182906235475
475,-1.926594996572423
500,-1.9249999919697571
525,-1.6052142040900268
549.9999999999999,-1.080039056788559
575,-0.48334331576740563
600,0.04083044135057534
625,0.3658237262684372
650,0.4221063552376032
674.9999999999999,0.22584911668160945
700,-0.12371356809389855
725,-0.4794892780932605
750,-0.6978725574268054
775,-0.684265698041119
799.9999999999999,-0.41764761840619613
825,0.049406488405803195
850,0.6102944486110085
874.9999999999999,1.135491013320168
900,1.507291192622331
924.9999999999999,1.6507308339836946
950,1.5532999046366482
975,1.2674182754617211
1000,0.8937834127405788
1024.9999999999998,0.46432984274505795
1050,0.17413508970575253
1075,0.23328377656282084
1099.9999999999998,0.43345687172399705
1125,0.6884221020963941
1150,0.93874265472035
1175,1.1036496440320782
1200,1.1172856895753194
1225,0.9500464133952997
1250,0.6154773798578255
1274.9999999999998,0.17122667018895044
1300,-0.29121767954102573
1325,-0.672975047074285
1349.9999999999998,-0.9026274321802106
1375,-0.9615808626978124
1400,-0.8863983802939215
1424.9999999999998,-0.7492776225705713
1450,-0.6292340488453849
1475,-0.5870731185730742
1500,-0.650658295813582
1524.9999999999998,-0.8109109833312302
1550,-1.026757553828873
1575,-1.2372053993881116
1599.9999999999998,-1.378253044899748
1625,-1.4008357608924324
1650,-1.2848051051492484
1674.9999999999998,-1.0445002146126994
1700,-0.7240364114203661
1725,-0.3839410561822447
1749.9999999999998,-0.08362769475057874
1774.9999999999998,0.13471821878331358
1800,0.25616500843160583
1825,0.29455559738049697
1849.9999999999998,0.2857848521599875
1875,0.2753608966588921
1900,0.3041256406926012
1924.9999999999998,0.39623995006796164
1950,0.5526868296066354
1974.9999999999998,0.7518554833885016
2000,0.9566888589403053
2025,1.1259953539284608
2049.9999999999995,1.2264052406524018
2075,1.2414293353114858
2100,1.1751246702268006
2124.9999999999995,1.0496121890699797
2150,0.8975470818609734
2175,0.7520460401058897
2199.9999999999995,0.6371500462495545
2225,0.5615486936769729
2250,0.5171866652646955
2275,0.48288099196200296
2300,0.431640986965669
2325,0.3393979305132637
2350,0.19256880318067626
2375,-0.007659033348752509
2400,-0.24539511251070145
2425,-0.4942446402491294
2450,-0.7242542012177973
2474.9999999999995,-0.909512144418823
2500,-1.0342393805686516
2525,-1.095756442532068
2549.9999999999995,-1.1036929075811086
2575,-1.075910590923972
2600,-1.032518374449787
2624.9999999999995,-0.9898154125932688
2650,-0.9559044024249082
2675,-0.9291263937077279
2699.9999999999995,-0.8995813781533695
2725,-0.8530875456673233
2750,-0.7762613995719372
2774.9999999999995,-0.6611512266619739
2800,-0.5080759633014704
2825,-0.32591985735828555
2849.9999999999995,-0.12991559336231884
2875,0.062322096525761594
2900,0.23528166804318573
2925,0.37924080990633957
2950,0.492133004656087
2975,0.5791501010213613
3000,0.6503094804779534
3025,0.7167863806382107
3049.9999999999995,0.787124495388853
3075,0.8644158290425725
3100,0.9452085161001726
3124.9999999999995,1.0203707515315394
3150,1.0775723776096866
3175,1.104606592919514
3199.9999999999995,1.0925806962869762
3225,1.0380979949246814
3250,0.9438899320836418
3274.9999999999995,0.8178277982557471
3300,0.6707048775099844
3325,0.5135010521234813
3349.9999999999995,0.3549391097310277
3375,0.20000081755807475
3400,0.049746207851737445
3424.9999999999995,-0.0976239460991124
3450,-0.24488352279025083
3475,-0.3937119530117732
3499.9999999999995,-0.5430959246188714
3525,-0.6886820475346465
3549.9999999999995,-0.8232542144552975
3575,-0.9381677427422437
3600,-1.0252964544457126
3624.9999999999995,-1.0789151280866431
3650,-1.0969795845877894
3675,-1.0814597343011236
3699.9999999999995,-1.0376639186031875
3725,-0.9727800952212566
3750,-0.8940684959524186
3774.9999999999995,-0.8072157811714483
3800,-0.715288099751394
3825,-0.6185285376410112
3849.9999999999995,-0.5149943250045776
3875,-0.40179512042675825
3900,-0.2765411195812364
3924.9999999999995,-0.1385770437145073
3949.9999999999995,0.01033278968923046
3975.0000000000005,0.1660250504981322
4000,0.3226097445277878
4025,0.4735595044527452
4050,0.6128797189972017
4074.9999999999995,0.7360258063838403
4099.999999999999,0.8403327687570016
4125,0.9248827613220548
4150,0.9899083179927736
4175,1.035961310432258
4200,1.0631342539514264
4225,1.0705888623712505
4249.999999999999,1.0565407512388083
4275,1.018703677716628
4300,0.9550561155265376
4325,0.8646980260846027
4350,0.7485418869136851
4375,0.6096330804887993
4399.999999999999,0.45300263961288945
4425,0.28508671045437683
4450,0.112863543241156
4475,-0.05707179969527765
4500,-0.2192695960707054
4524.999999999999,-0.3698559330339011
4550,-0.5065624471664298
4575,-0.6283979918194635
4600,-0.7350967636392243
4625,-0.826525022537281
4650,-0.9022215240700341
4674.999999999999,-0.9611909984342715
4700,-1.0019848319950275
4725,-1.02301505526984
4750,-1.0229824256004942
4775,-1.0012742001157027
4800,-0.9582067748153158
4824.999999999999,-0.8950440539966387
4850,-0.8137955299342231
4875,-0.7168659006106797
4900,-0.606670745665415
4925,-0.48533886516928604
4949.999999999999,-0.35459122269517085
4974.999999999999,-0.21582964619187628
5000,-0.07040328117332528
5025,0.0800333520852643
5050,0.233184631543514
5075,0.38590872364156503
5099.999999999999,0.534215109853899
5124.999999999999,0.6734812836535138
5150,0.7988467594560653
5175,0.9056975602862721
5200,0.9901345071416522
5225,1.0493279638910773
5249.999999999999,1.0816958678062694
5275,1.0868899137274517
5300,1.065622530219977
5325,1.0194017074723474
5350,0.950253414084206
5375,0.8605006410747622
5399.999999999999,0.752639179965727
5425,0.629313066851366
5450,0.49335883841307115
5475,0.34786714751269976
5500,0.19620810665268706
5524.999999999999,0.041982386508928826
5549.999999999999,-0.11111228170070131
5575,-0.25947910907924143
5600,-0.3998409444610793
5625,-0.5294259590239259
5650,-0.6460732634812087
5674.999999999999,-0.748232294251415
5699.999999999999,-0.8348585425415056
5725,-0.905236303261901
5750,-0.9587785675231926
5775,-0.9948596903530043
5800,-1.0127268765645516
5824.999999999999,-1.0115149509544747
5850,-0.9903616101964673
5875,-0.9485949508297811
5900,-0.8859481726329728
5925,-0.8027518987266067
5950,-0.7000628223767036
5974.999999999999,-0.5797051899954342
6000,-0.44422340754223466
6025,-0.29676362465711126
6050,-0.14091446950680186
6075,0.019460371024146106
6099.999999999999,0.1803718302830779
6124.999999999999,0.3378244938810875
6150,0.4879065865509764
6175,0.6268638149940751
6200,0.7511746845672507
6225,0.8576419427892837
6249.999999999999,0.943505531272379
6274.999999999999,1.0065701553155524
6300,1.0453294566562428
6325,1.059062509954291
6350,1.0478791316772065
6375,1.0126983299875947
6399.999999999999,0.9551570873377004
6424.999999999999,0.877461068726252
6450,0.7822009050812877
6475,0.6721642422399352
6500,0.550173173906531
6525,0.4189693468725908
6549.999999999999,0.28115706137007823
6575,0.13920131135477032
6600,-0.004533694227657037
6625,-0.14772679127143284
6650,-0.2880451557255608
6674.999999999999,-0.4231104934389416
6699.999999999999,-0.5504960070739191
6725,-0.6677550315519918
6750,-0.7724747677800039
6775,-0.8623444139868139
6800,-0.9352268081780126
6824.999999999999,-0.9892258112893713
6849.999999999999,-1.0227464863318219
6875,-1.034549688117337
6900,-1.0238052535918223
6925,-0.990147640335711
6950,-0.9337347082008399
6974.999999999999,-0.8553054553144378
6999.999999999999,-0.7562275922985
7025,-0.6385226291801525
7050,-0.5048559527251735
7075,-0.35848262620825366
7099.999999999999,-0.20314580165555718
7124.999999999999,-0.04293232129495017
7150,0.11790251330520807
7175,0.27512366050133163
7200,0.4246990956514747
7225,0.5629586973708793
7249.999999999999,0.6867160382699593
7274.999999999999,0.7933464585708725
7300,0.8808217452575793
7325,0.947707522611967
7350,0.9931330330579717
7375,1.0167439778339835
7399.999999999999,1.0186478188299994
7424.999999999999,0.9993582616047663
7450,0.9597426101367684
7475,0.9009732565816758
7500,0.8244833132883027
7525,0.7319263710345023
7549.999999999999,0.6251411709671473
7574.999999999999,0.5061229176431654
7600,0.3770033226567202
7625,0.24004076910786676
7650,0.09762014452295631
7674.999999999999,-0.04774073891868724
7699.999999999999,-0.19338393800188047
7724.999999999999,-0.33651117295040756
7750,-0.4741989535590543
7775,-0.6034360939214043
7800,-0.7211876580806855
7825,-0.8244851458533876
7849.999999999999,-0.9105381150104425
7875,-0.9768583856224616
7899.999999999999,-1.0213852975984938
7925,-1.0425996846062515
7950.000000000001,-1.03961535604969
7974.999999999999,-1.0122396035104557
8000,-0.9609979340153828
8024.999999999999,-0.8871221283561432
8050,-0.792504150671304
8074.999999999999,-0.6796209405498255
8100,-0.5514365407666499
8125,-0.4112884701104669
8149.999999999999,-0.26276504592946104
8175,-0.10957985452230101
8199.999999999998,0.04455095414615151
8225,0.19602328066534813
8250,0.34144668435125247
8275,0.4777285539044174
8300,0.6021372570015489
