Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI 12-29-2014   9:59:06
Solution file C:\Users\plane\Documents\Superfish\MC.T35.
Memory used for MC.T35 arrays:     243.100 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (-5.22,0.0)
(Zmax,Rmax) = (5.22,14.22)
Z and R increments:   200   200

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   2.08800       1.42200      9.848703E-01 -1.467389E-06  9.848703E-01  3.166880E+02
   2.14020       1.42200      9.848704E-01  1.856870E-06  9.848704E-01  3.166881E+02
   2.19240       1.42200      9.848703E-01  6.985058E-07  9.848703E-01  3.166880E+02
   2.24460       1.42200      9.848703E-01 -4.598585E-07  9.848703E-01  3.166880E+02
   2.29680       1.42200      9.848704E-01 -1.618223E-06  9.848704E-01  3.166881E+02
   2.34900       1.42200      9.848704E-01  1.700361E-06  9.848704E-01  3.166881E+02
   2.40120       1.42200      9.848704E-01  5.447761E-07  9.848704E-01  3.166880E+02
   2.45340       1.42200      9.848704E-01 -6.108088E-07  9.848704E-01  3.166880E+02
   2.50560       1.42200      9.848705E-01 -1.766394E-06  9.848705E-01  3.166881E+02
   2.55780       1.42200      9.848705E-01  1.544792E-06  9.848705E-01  3.166881E+02
   2.61000       1.42200      9.848704E-01  3.923167E-07  9.848704E-01  3.166881E+02
   2.66220       1.42200      9.848704E-01 -7.601588E-07  9.848704E-01  3.166881E+02
   2.71440       1.42200      9.848706E-01 -1.912634E-06  9.848706E-01  3.166881E+02
   2.76660       1.42200      9.848706E-01  1.388809E-06  9.848706E-01  3.166881E+02
   2.81880       1.42200      9.848705E-01  2.398111E-07  9.848705E-01  3.166881E+02
   2.87100       1.42200      9.848705E-01 -9.091865E-07  9.848705E-01  3.166881E+02
   2.92320       1.42200      9.848707E-01 -2.058184E-06  9.848707E-01  3.166881E+02
   2.97540       1.42200      9.848706E-01  1.230342E-06  9.848706E-01  3.166881E+02
   3.02760       1.42200      9.848706E-01  8.524871E-08  9.848706E-01  3.166881E+02
   3.07980       1.42200      9.848706E-01 -1.059844E-06  9.848706E-01  3.166881E+02
   3.13200       1.42200      9.848708E-01 -2.204937E-06  9.848708E-01  3.166881E+02
   3.18420       1.42200      9.848707E-01  1.066424E-06  9.848707E-01  3.166881E+02
   3.23640       1.42200      9.848707E-01 -7.420973E-08  9.848707E-01  3.166881E+02
   3.28860       1.42200      9.848708E-01 -1.214844E-06  9.848708E-01  3.166881E+02
   3.34080       1.42200      9.848709E-01 -2.355478E-06  9.848709E-01  3.166882E+02
   3.39300       1.42200      9.848708E-01  8.931980E-07  9.848708E-01  3.166882E+02
   3.44520       1.42200      9.848708E-01 -2.421108E-07  9.848708E-01  3.166881E+02
   3.49740       1.42200      9.848709E-01 -1.377420E-06  9.848709E-01  3.166882E+02
   3.54960       1.42200      9.848710E-01  1.834857E-06  9.848710E-01  3.166882E+02
   3.60180       1.42200      9.848709E-01  7.064801E-07  9.848709E-01  3.166882E+02
   3.65400       1.42200      9.848710E-01 -4.218968E-07  9.848710E-01  3.166882E+02
   3.70620       1.42200      9.848710E-01 -1.550274E-06  9.848710E-01  3.166882E+02
   3.75840       1.42200      9.848711E-01  1.621904E-06  9.848711E-01  3.166883E+02
   3.81060       1.42200      9.848711E-01  5.035980E-07  9.848711E-01  3.166882E+02
   3.86280       1.42200      9.848711E-01 -6.147075E-07  9.848711E-01  3.166882E+02
   3.91500       1.42200      9.848712E-01 -1.733013E-06  9.848712E-01  3.166883E+02
   3.96720       1.42200      9.848713E-01  1.390204E-06  9.848713E-01  3.166883E+02
   4.01940       1.42200      9.848712E-01  2.869730E-07  9.848712E-01  3.166883E+02
   4.07160       1.42200      9.848713E-01 -8.162579E-07  9.848713E-01  3.166883E+02
   4.12380       1.42200      9.848714E-01 -1.919489E-06  9.848714E-01  3.166883E+02
   4.17600       1.42200      9.848714E-01  1.154809E-06  9.848714E-01  3.166884E+02
   4.22820       1.42200      9.848714E-01  6.339760E-08  9.848714E-01  3.166883E+02
   4.28040       1.42200      9.848714E-01 -1.028014E-06  9.848714E-01  3.166884E+02
   4.33260       1.42200      9.848715E-01 -2.119425E-06  9.848715E-01  3.166884E+02
   4.38480       1.42200      9.848715E-01  9.740913E-07  9.848715E-01  3.166884E+02
   4.43700       1.42200      9.848714E-01 -2.106255E-07  9.848714E-01  3.166884E+02
   4.48920       1.42200      9.848715E-01 -1.395342E-06  9.848715E-01  3.166884E+02
   4.54140       1.42200      9.848716E-01 -2.580059E-06  9.848716E-01  3.166885E+02
   4.59360       1.42200      9.848716E-01  1.086078E-06  9.848716E-01  3.166884E+02
   4.64580       1.42200      9.848715E-01 -5.011702E-07  9.848715E-01  3.166884E+02
   4.69800       1.42200      9.848715E-01 -2.088419E-06  9.848715E-01  3.166884E+02
   4.75020       1.42200      9.848716E-01 -3.675667E-06  9.848716E-01  3.166885E+02
   4.80240       1.42200      9.848740E-01  4.603619E-06  9.848740E-01  3.166875E+02
   4.85460       1.42200      9.848730E-01  4.028167E-06  9.848730E-01  3.166874E+02
   4.90680       1.42200      9.848721E-01  3.452714E-06  9.848721E-01  3.166873E+02
   4.95900       1.42200      9.848714E-01  2.877262E-06  9.848714E-01  3.166872E+02
   5.01120       1.42200      9.848529E-01  1.746119E-05  9.848529E-01  3.166866E+02
   5.06340       1.42200      9.848446E-01  1.309589E-05  9.848446E-01  3.166863E+02
   5.11560       1.42200      9.848387E-01  8.730593E-06  9.848387E-01  3.166860E+02
   5.16780       1.42200      9.848351E-01  4.365297E-06  9.848351E-01  3.166859E+02
   5.22000       1.42200      9.848339E-01  0.000000E+00  9.848339E-01  3.166858E+02
  -5.22000       1.49310      9.834086E-01  0.000000E+00  9.834086E-01  3.322809E+02
  -5.16780       1.49310      9.834098E-01 -4.870549E-07  9.834098E-01  3.322809E+02
  -5.11560       1.49310      9.834134E-01 -9.741098E-07  9.834134E-01  3.322809E+02
  -5.06340       1.49310      9.834194E-01 -1.461165E-06  9.834194E-01  3.322809E+02
  -5.01120       1.49310      9.834286E-01 -1.114831E-05  9.834286E-01  3.322687E+02
  -4.95900       1.49310      9.834338E-01 -2.690900E-06  9.834338E-01  3.322810E+02
  -4.90680       1.49310      9.834346E-01 -3.229080E-06  9.834346E-01  3.322811E+02
  -4.85460       1.49310      9.834355E-01 -3.767260E-06  9.834355E-01  3.322812E+02
  -4.80240       1.49310      9.834300E-01 -8.933363E-07  9.834300E-01  3.322710E+02
  -4.75020       1.49310      9.834417E-01  2.292968E-06  9.834417E-01  3.322822E+02
  -4.69800       1.49310      9.834416E-01  6.081685E-07  9.834416E-01  3.322822E+02
  -4.64580       1.49310      9.834417E-01 -1.076631E-06  9.834417E-01  3.322822E+02
  -4.59360       1.49310      9.834335E-01 -8.399766E-07  9.834335E-01  3.322706E+02
  -4.54140       1.49310      9.834422E-01  1.074116E-06  9.834422E-01  3.322823E+02
  -4.48920       1.49310      9.834422E-01 -1.341355E-07  9.834422E-01  3.322823E+02
  -4.43700       1.49310      9.834423E-01 -1.342387E-06  9.834423E-01  3.322823E+02
  -4.38480       1.49310      9.834336E-01 -6.439383E-07  9.834336E-01  3.322705E+02
  -4.33260       1.49310      9.834423E-01  5.208611E-07  9.834423E-01  3.322824E+02
  -4.28040       1.49310      9.834423E-01 -5.222269E-07  9.834423E-01  3.322824E+02
  -4.22820       1.49310      9.834424E-01 -1.565315E-06  9.834424E-01  3.322824E+02
  -4.17600       1.49310      9.834424E-01  1.342582E-06  9.834424E-01  3.322824E+02
  -4.12380       1.49310      9.834423E-01  3.261618E-07  9.834423E-01  3.322824E+02
  -4.07160       1.49310      9.834424E-01 -6.902587E-07  9.834424E-01  3.322824E+02
  -4.01940       1.49310      9.834424E-01 -1.706679E-06  9.834424E-01  3.322824E+02
  -3.96720       1.49310      9.834424E-01  1.189918E-06  9.834424E-01  3.322824E+02
  -3.91500       1.49310      9.834424E-01  1.801461E-07  9.834424E-01  3.322824E+02
  -3.86280       1.49310      9.834424E-01 -8.296262E-07  9.834424E-01  3.322824E+02
  -3.81060       1.49310      9.834336E-01  1.239494E-07  9.834336E-01  3.322706E+02
  -3.75840       1.49310      9.834424E-01  1.044782E-06  9.834424E-01  3.322824E+02
  -3.70620       1.49310      9.834424E-01  3.810036E-08  9.834424E-01  3.322824E+02
  -3.65400       1.49310      9.834424E-01 -9.685813E-07  9.834424E-01  3.322824E+02
  -3.60180       1.49310      9.834337E-01 -5.565773E-08  9.834337E-01  3.322706E+02
  -3.54960       1.49310      9.834424E-01  8.981934E-07  9.834424E-01  3.322824E+02
  -3.49740       1.49310      9.834424E-01 -1.066265E-07  9.834424E-01  3.322824E+02
  -3.44520       1.49310      9.834425E-01 -1.111447E-06  9.834425E-01  3.322824E+02
  -3.39300       1.49310      9.834337E-01 -2.384247E-07  9.834337E-01  3.322706E+02
  -3.34080       1.49310      9.834425E-01  7.486288E-07  9.834425E-01  3.322824E+02
  -3.28860       1.49310      9.834424E-01 -2.549393E-07  9.834424E-01  3.322824E+02
  -3.23640       1.49310      9.834425E-01 -1.258507E-06  9.834425E-01  3.322824E+02
  -3.18420       1.49310      9.834337E-01 -4.244499E-07  9.834337E-01  3.322706E+02
  -3.13200       1.49310      9.834425E-01  5.962287E-07  9.834425E-01  3.322824E+02
  -3.07980       1.49310      9.834425E-01 -4.064154E-07  9.834425E-01  3.322824E+02
  -3.02760       1.49310      9.834425E-01 -1.409060E-06  9.834425E-01  3.322824E+02
  -2.97540       1.49310      9.834425E-01  1.443516E-06  9.834425E-01  3.322824E+02
  -2.92320       1.49310      9.834425E-01  4.416102E-07  9.834425E-01  3.322824E+02
  -2.87100       1.49310      9.834425E-01 -5.602956E-07  9.834425E-01  3.322824E+02
  -2.81880       1.49310      9.834426E-01 -1.562202E-06  9.834426E-01  3.322825E+02
  -2.76660       1.49310      9.834425E-01  1.286694E-06  9.834425E-01  3.322824E+02
  -2.71440       1.49310      9.834425E-01  2.854135E-07  9.834425E-01  3.322824E+02
  -2.66220       1.49310      9.834425E-01 -7.158667E-07  9.834425E-01  3.322824E+02
  -2.61000       1.49310      9.834337E-01  2.453803E-07  9.834337E-01  3.322706E+02
  -2.55780       1.49310      9.834425E-01  1.128914E-06  9.834425E-01  3.322824E+02
  -2.50560       1.49310      9.834425E-01  1.281832E-07  9.834425E-01  3.322824E+02
  -2.45340       1.49310      9.834425E-01 -8.725476E-07  9.834425E-01  3.322824E+02
  -2.40120       1.49310      9.834337E-01  5.179286E-08  9.834337E-01  3.322706E+02
  -2.34900       1.49310      9.834425E-01  9.705609E-07  9.834425E-01  3.322824E+02
  -2.29680       1.49310      9.834425E-01 -2.967414E-08  9.834425E-01  3.322824E+02
  -2.24460       1.49310      9.834425E-01 -1.029909E-06  9.834425E-01  3.322824E+02
  -2.19240       1.49310      9.834338E-01 -1.422052E-07  9.834338E-01  3.322706E+02
  -2.14020       1.49310      9.834425E-01  8.119256E-07  9.834425E-01  3.322824E+02
  -2.08800       1.49310      9.834425E-01 -1.878528E-07  9.834425E-01  3.322824E+02
  -2.03580       1.49310      9.834425E-01 -1.187631E-06  9.834425E-01  3.322824E+02
  -1.98360       1.49310      9.834338E-01 -3.363622E-07  9.834338E-01  3.322706E+02
  -1.93140       1.49310      9.834425E-01  6.532165E-07  9.834425E-01  3.322824E+02
  -1.87920       1.49310      9.834425E-01 -3.461317E-07  9.834425E-01  3.322824E+02
  -1.82700       1.49310      9.834426E-01 -1.345480E-06  9.834426E-01  3.322825E+02
  -1.77480       1.49310      9.834426E-01  1.493537E-06  9.834426E-01  3.322825E+02
  -1.72260       1.49310      9.834425E-01  4.946051E-07  9.834425E-01  3.322824E+02
  -1.67040       1.49310      9.834425E-01 -5.043272E-07  9.834425E-01  3.322824E+02
  -1.61820       1.49310      9.834426E-01 -1.503259E-06  9.834426E-01  3.322825E+02
  -1.56600       1.49310      9.834426E-01  1.334746E-06  9.834426E-01  3.322825E+02
  -1.51380       1.49310      9.834425E-01  3.362261E-07  9.834425E-01  3.322824E+02
  -1.46160       1.49310      9.834425E-01 -6.622935E-07  9.834425E-01  3.322824E+02
  -1.40940       1.49310      9.834338E-01  3.199605E-07  9.834338E-01  3.322706E+02
  -1.35720       1.49310      9.834426E-01  1.176320E-06  9.834426E-01  3.322825E+02
  -1.30500       1.49310      9.834426E-01  1.782210E-07  9.834426E-01  3.322824E+02
  -1.25280       1.49310      9.834426E-01 -8.198780E-07  9.834426E-01  3.322825E+02
  -1.20060       1.49310      9.834338E-01  1.264502E-07  9.834338E-01  3.322706E+02
  -1.14840       1.49310      9.834426E-01  1.018379E-06  9.834426E-01  3.322825E+02
  -1.09620       1.49310      9.834426E-01  2.071746E-08  9.834426E-01  3.322825E+02
  -1.04400       1.49310      9.834426E-01 -9.769438E-07  9.834426E-01  3.322825E+02
 -0.991800       1.49310      9.834338E-01 -6.640412E-08  9.834338E-01  3.322706E+02
 -0.939600       1.49310      9.834426E-01  8.610613E-07  9.834426E-01  3.322825E+02
 -0.887400       1.49310      9.834426E-01 -1.361373E-07  9.834426E-01  3.322825E+02
 -0.835200       1.49310      9.834426E-01 -1.133336E-06  9.834426E-01  3.322825E+02
 -0.783000       1.49310      9.834339E-01 -2.584531E-07  9.834339E-01  3.322706E+02
 -0.730800       1.49310      9.834426E-01  7.045025E-07  9.834426E-01  3.322825E+02
 -0.678600       1.49310      9.834426E-01 -2.921993E-07  9.834426E-01  3.322825E+02
 -0.626400       1.49310      9.834427E-01 -1.288901E-06  9.834427E-01  3.322825E+02
 -0.574200       1.49310      9.834339E-01 -4.495372E-07  9.834339E-01  3.322706E+02
 -0.522000       1.49310      9.834426E-01  5.488567E-07  9.834426E-01  3.322825E+02
 -0.469800       1.49310      9.834426E-01 -4.473039E-07  9.834426E-01  3.322825E+02
 -0.417600       1.49310      9.834427E-01 -1.443464E-06  9.834427E-01  3.322825E+02
 -0.365400       1.49310      9.834427E-01  1.389849E-06  9.834427E-01  3.322825E+02
 -0.313200       1.49310      9.834427E-01  3.942843E-07  9.834427E-01  3.322825E+02
 -0.261000       1.49310      9.834427E-01 -6.012805E-07  9.834427E-01  3.322825E+02
 -0.208800       1.49310      9.834427E-01 -1.596845E-06  9.834427E-01  3.322825E+02
 -0.156600       1.49310      9.834427E-01  1.235877E-06  9.834427E-01  3.322825E+02
 -0.104400       1.49310      9.834427E-01  2.409716E-07  9.834427E-01  3.322825E+02
 -5.220000E-02   1.49310      9.834427E-01 -7.539341E-07  9.834427E-01  3.322825E+02
  2.525757E-15   1.49310      9.834340E-01  2.183483E-07  9.834340E-01  3.322706E+02
  5.220000E-02   1.49310      9.834428E-01  1.083278E-06  9.834428E-01  3.322825E+02
  0.104400       1.49310      9.834427E-01  8.910198E-08  9.834427E-01  3.322825E+02
  0.156600       1.49310      9.834427E-01 -9.050740E-07  9.834427E-01  3.322825E+02
  0.208800       1.49310      9.834340E-01  3.211993E-08  9.834340E-01  3.322707E+02
  0.261000       1.49310      9.834428E-01  9.322509E-07  9.834428E-01  3.322825E+02
  0.313200       1.49310      9.834427E-01 -6.111739E-08  9.834427E-01  3.322825E+02
  0.365400       1.49310      9.834428E-01 -1.054486E-06  9.834428E-01  3.322825E+02
  0.417600       1.49310      9.834340E-01 -1.522569E-07  9.834340E-01  3.322707E+02
  0.469800       1.49310      9.834428E-01  7.829823E-07  9.834428E-01  3.322825E+02
  0.522000       1.49310      9.834428E-01 -2.094885E-07  9.834428E-01  3.322825E+02
  0.574200       1.49310      9.834428E-01 -1.201959E-06  9.834428E-01  3.322825E+02
  0.626400       1.49310      9.834341E-01 -3.345689E-07  9.834341E-01  3.322707E+02
  0.678600       1.49310      9.834428E-01  6.356764E-07  9.834428E-01  3.322825E+02
  0.730800       1.49310      9.834428E-01 -3.557966E-07  9.834428E-01  3.322825E+02
  0.783000       1.49310      9.834429E-01 -1.347270E-06  9.834429E-01  3.322826E+02
  0.835200       1.49310      9.834341E-01 -5.146047E-07  9.834341E-01  3.322707E+02
  0.887400       1.49310      9.834429E-01  4.905233E-07  9.834429E-01  3.322825E+02
  0.939600       1.49310      9.834429E-01 -4.998426E-07  9.834429E-01  3.322825E+02
  0.991800       1.49310      9.834429E-01 -1.490208E-06  9.834429E-01  3.322826E+02
   1.04400       1.49310      9.834430E-01  1.336851E-06  9.834430E-01  3.322826E+02
   1.09620       1.49310      9.834429E-01  3.477151E-07  9.834429E-01  3.322826E+02
   1.14840       1.49310      9.834429E-01 -6.414210E-07  9.834429E-01  3.322826E+02
   1.20060       1.49310      9.834430E-01 -1.630557E-06  9.834430E-01  3.322826E+02
   1.25280       1.49310      9.834430E-01  1.195185E-06  9.834430E-01  3.322826E+02
   1.30500       1.49310      9.834430E-01  2.074125E-07  9.834430E-01  3.322826E+02
   1.35720       1.49310      9.834430E-01 -7.803596E-07  9.834430E-01  3.322826E+02
   1.40940       1.49310      9.834342E-01  1.860405E-07  9.834342E-01  3.322707E+02
   1.46160       1.49310      9.834430E-01  1.056011E-06  9.834430E-01  3.322826E+02
   1.51380       1.49310      9.834430E-01  6.975085E-08  9.834430E-01  3.322826E+02
   1.56600       1.49310      9.834430E-01 -9.165096E-07  9.834430E-01  3.322826E+02
   1.61820       1.49310      9.834343E-01  1.512775E-08  9.834343E-01  3.322707E+02
   1.67040       1.49310      9.834431E-01  9.193809E-07  9.834431E-01  3.322826E+02
   1.72260       1.49310      9.834431E-01 -6.520484E-08  9.834431E-01  3.322826E+02
   1.77480       1.49310      9.834431E-01 -1.049790E-06  9.834431E-01  3.322826E+02
   1.82700       1.49310      9.834343E-01 -1.529875E-07  9.834343E-01  3.322708E+02
   1.87920       1.49310      9.834431E-01  7.852603E-07  9.834431E-01  3.322826E+02
   1.93140       1.49310      9.834431E-01 -1.974736E-07  9.834431E-01  3.322826E+02
   1.98360       1.49310      9.834432E-01 -1.180207E-06  9.834432E-01  3.322826E+02
   2.03580       1.49310      9.834344E-01 -3.184043E-07  9.834344E-01  3.322708E+02
   2.08800       1.49310      9.834432E-01  6.534552E-07  9.834432E-01  3.322826E+02
   2.14020       1.49310      9.834432E-01 -3.272338E-07  9.834432E-01  3.322826E+02
   2.19240       1.49310      9.834432E-01 -1.307923E-06  9.834432E-01  3.322827E+02
   2.24460       1.49310      9.834345E-01 -4.813859E-07  9.834345E-01  3.322708E+02
   2.29680       1.49310      9.834433E-01  5.235666E-07  9.834433E-01  3.322827E+02
   2.34900       1.49310      9.834433E-01 -4.548692E-07  9.834433E-01  3.322827E+02
   2.40120       1.49310      9.834433E-01 -1.433305E-06  9.834433E-01  3.322827E+02
   2.45340       1.49310      9.834434E-01  1.370812E-06  9.834434E-01  3.322827E+02
   2.50560       1.49310      9.834433E-01  3.948565E-07  9.834433E-01  3.322827E+02
   2.55780       1.49310      9.834433E-01 -5.810994E-07  9.834433E-01  3.322827E+02
   2.61000       1.49310      9.834434E-01 -1.557055E-06  9.834434E-01  3.322827E+02
   2.66220       1.49310      9.834434E-01  1.239363E-06  9.834434E-01  3.322827E+02
   2.71440       1.49310      9.834434E-01  2.661414E-07  9.834434E-01  3.322827E+02
   2.76660       1.49310      9.834434E-01 -7.070805E-07  9.834434E-01  3.322827E+02
   2.81880       1.49310      9.834435E-01 -1.680302E-06  9.834435E-01  3.322827E+02
   2.87100       1.49310      9.834435E-01  1.105800E-06  9.834435E-01  3.322827E+02
   2.92320       1.49310      9.834435E-01  1.356223E-07  9.834435E-01  3.322827E+02
   2.97540       1.49310      9.834435E-01 -8.345552E-07  9.834435E-01  3.322827E+02
   3.02760       1.49310      9.834348E-01  7.639022E-08  9.834348E-01  3.322709E+02
   3.07980       1.49310      9.834436E-01  9.674913E-07  9.834436E-01  3.322827E+02
   3.13200       1.49310      9.834436E-01  7.911301E-10  9.834436E-01  3.322827E+02
   3.18420       1.49310      9.834436E-01 -9.659090E-07  9.834436E-01  3.322827E+02
   3.23640       1.49310      9.834349E-01 -9.623871E-08  9.834349E-01  3.322709E+02
   3.28860       1.49310      9.834437E-01  8.210003E-07  9.834437E-01  3.322828E+02
   3.34080       1.49310      9.834437E-01 -1.415077E-07  9.834437E-01  3.322828E+02
   3.39300       1.49310      9.834438E-01 -1.104016E-06  9.834438E-01  3.322828E+02
   3.44520       1.49310      9.834350E-01 -2.775433E-07  9.834350E-01  3.322709E+02
   3.49740       1.49310      9.834438E-01  6.624999E-07  9.834438E-01  3.322828E+02
   3.54960       1.49310      9.834438E-01 -2.945031E-07  9.834438E-01  3.322828E+02
   3.60180       1.49310      9.834439E-01 -1.251506E-06  9.834439E-01  3.322828E+02
   3.65400       1.49310      9.834351E-01 -4.698084E-07  9.834351E-01  3.322710E+02
   3.70620       1.49310      9.834440E-01  4.891480E-07  9.834440E-01  3.322828E+02
   3.75840       1.49310      9.834440E-01 -4.598364E-07  9.834440E-01  3.322828E+02
   3.81060       1.49310      9.834441E-01 -1.408821E-06  9.834441E-01  3.322829E+02
   3.86280       1.49310      9.834352E-01 -6.719698E-07  9.834352E-01  3.322710E+02
   3.91500       1.49310      9.834441E-01  3.025405E-07  9.834441E-01  3.322829E+02
   3.96720       1.49310      9.834441E-01 -6.334851E-07  9.834441E-01  3.322829E+02
   4.01940       1.49310      9.834442E-01 -1.569511E-06  9.834442E-01  3.322829E+02
   4.07160       1.49310      9.834354E-01 -8.762069E-07  9.834354E-01  3.322711E+02
   4.12380       1.49310      9.834443E-01  1.180546E-07  9.834443E-01  3.322829E+02
   4.17600       1.49310      9.834443E-01 -7.927187E-07  9.834443E-01  3.322830E+02
   4.22820       1.49310      9.834444E-01 -1.703492E-06  9.834444E-01  3.322830E+02
   4.28040       1.49310      9.834355E-01 -1.078160E-06  9.834355E-01  3.322711E+02
   4.33260       1.49310      9.834444E-01  7.241649E-09  9.834444E-01  3.322830E+02
   4.38480       1.49310      9.834444E-01 -8.210506E-07  9.834444E-01  3.322830E+02
   4.43700       1.49310      9.834445E-01 -1.649343E-06  9.834445E-01  3.322831E+02
   4.48920       1.49310      9.834355E-01 -1.406042E-06  9.834355E-01  3.322712E+02
   4.54140       1.49310      9.834447E-01  2.845444E-07  9.834447E-01  3.322832E+02
   4.59360       1.49310      9.834448E-01 -1.218473E-07  9.834448E-01  3.322832E+02
   4.64580       1.49310      9.834448E-01 -5.282390E-07  9.834448E-01  3.322832E+02
   4.69800       1.49310      9.834359E-01 -2.056300E-06  9.834359E-01  3.322712E+02
   4.75020       1.49310      9.834469E-01 -4.886981E-06  9.834469E-01  3.322837E+02
   4.80240       1.49310      9.834456E-01 -4.343983E-06  9.834456E-01  3.322838E+02
   4.85460       1.49310      9.834444E-01 -3.800985E-06  9.834444E-01  3.322839E+02
   4.90680       1.49310      9.834424E-01  4.361041E-06  9.834424E-01  3.322703E+02
   4.95900       1.49310      9.834354E-01  6.455604E-06  9.834354E-01  3.322813E+02
   5.01120       1.49310      9.834328E-01  5.164483E-06  9.834328E-01  3.322812E+02
   5.06340       1.49310      9.834308E-01  3.873362E-06  9.834308E-01  3.322811E+02
   5.11560       1.49310      9.834011E-01  1.473471E-05  9.834011E-01  3.322679E+02
   5.16780       1.49310      9.833974E-01  7.367353E-06  9.833974E-01  3.322676E+02
   5.22000       1.49310      9.833962E-01  0.000000E+00  9.833962E-01  3.322675E+02
  -5.22000       1.56420      9.818251E-01  0.000000E+00  9.818251E-01  3.478264E+02
  -5.16780       1.56420      9.818263E-01 -3.712111E-06  9.818263E-01  3.478265E+02
  -5.11560       1.56420      9.818300E-01 -7.424222E-06  9.818300E-01  3.478266E+02
  -5.06340       1.56420      9.818363E-01 -1.113633E-05  9.818363E-01  3.478268E+02
  -5.01120       1.56420      9.818450E-01 -1.484844E-05  9.818450E-01  3.478271E+02
  -4.95900       1.56420      9.818586E-01 -3.512618E-06  9.818586E-01  3.478275E+02
  -4.90680       1.56420      9.818594E-01 -4.215141E-06  9.818594E-01  3.478276E+02
  -4.85460       1.56420      9.818603E-01 -4.917665E-06  9.818603E-01  3.478277E+02
  -4.80240       1.56420      9.818614E-01 -5.620188E-06  9.818614E-01  3.478278E+02
  -4.75020       1.56420      9.818609E-01  2.336630E-06  9.818609E-01  3.478288E+02
  -4.69800       1.56420      9.818608E-01  5.716018E-07  9.818608E-01  3.478288E+02
  -4.64580       1.56420      9.818609E-01 -1.193427E-06  9.818609E-01  3.478288E+02
  -4.59360       1.56420      9.818611E-01  2.360421E-06  9.818611E-01  3.478290E+02
  -4.54140       1.56420      9.818610E-01  1.094634E-06  9.818610E-01  3.478289E+02
  -4.48920       1.56420      9.818610E-01 -1.711524E-07  9.818610E-01  3.478289E+02
  -4.43700       1.56420      9.818611E-01 -1.436939E-06  9.818611E-01  3.478289E+02
  -4.38480       1.56420      9.818611E-01  1.637145E-06  9.818611E-01  3.478290E+02
  -4.33260       1.56420      9.818611E-01  5.443858E-07  9.818611E-01  3.478290E+02
  -4.28040       1.56420      9.818611E-01 -5.483730E-07  9.818611E-01  3.478290E+02
  -4.22820       1.56420      9.818612E-01 -1.641132E-06  9.818612E-01  3.478290E+02
  -4.17600       1.56420      9.818612E-01  1.405787E-06  9.818612E-01  3.478290E+02
  -4.12380       1.56420      9.818611E-01  3.409654E-07  9.818611E-01  3.478290E+02
  -4.07160       1.56420      9.818611E-01 -7.238560E-07  9.818611E-01  3.478290E+02
  -4.01940       1.56420      9.818612E-01 -1.788678E-06  9.818612E-01  3.478290E+02
  -3.96720       1.56420      9.818612E-01  1.243857E-06  9.818612E-01  3.478290E+02
  -3.91500       1.56420      9.818611E-01  1.860006E-07  9.818611E-01  3.478290E+02
  -3.86280       1.56420      9.818611E-01 -8.718560E-07  9.818611E-01  3.478290E+02
  -3.81060       1.56420      9.818612E-01 -1.929713E-06  9.818612E-01  3.478290E+02
  -3.75840       1.56420      9.818612E-01  1.090950E-06  9.818612E-01  3.478290E+02
  -3.70620       1.56420      9.818611E-01  3.633097E-08  9.818611E-01  3.478290E+02
  -3.65400       1.56420      9.818612E-01 -1.018288E-06  9.818612E-01  3.478290E+02
  -3.60180       1.56420      9.818613E-01 -2.072907E-06  9.818613E-01  3.478290E+02
  -3.54960       1.56420      9.818612E-01  9.376243E-07  9.818612E-01  3.478290E+02
  -3.49740       1.56420      9.818612E-01 -1.150443E-07  9.818612E-01  3.478290E+02
  -3.44520       1.56420      9.818612E-01 -1.167713E-06  9.818612E-01  3.478290E+02
  -3.39300       1.56420      9.818613E-01  1.833202E-06  9.818613E-01  3.478290E+02
  -3.34080       1.56420      9.818612E-01  7.818450E-07  9.818612E-01  3.478290E+02
  -3.28860       1.56420      9.818612E-01 -2.695121E-07  9.818612E-01  3.478290E+02
  -3.23640       1.56420      9.818612E-01 -1.320869E-06  9.818612E-01  3.478290E+02
  -3.18420       1.56420      9.818613E-01  1.673781E-06  9.818613E-01  3.478290E+02
  -3.13200       1.56420      9.818612E-01  6.233921E-07  9.818612E-01  3.478290E+02
  -3.07980       1.56420      9.818612E-01 -4.269970E-07  9.818612E-01  3.478290E+02
