% Model,Aluminum Ring under Disk.mph
% Version,COMSOL 4.4.0.195
% Date,"Aug 12 2015, 07:26"
% Dimension,1
% Nodes,2501
% Expressions,1
% Description,Point graph
% X,Height
0,-3.1999344405421596E-6
10,-3.1999344405421596E-6
20,-5.406132168734616E-5
29.999999999999996,-4.1842032481458687E-4
40,-0.0019617446562186385
49.99999999999999,-0.006212903077294651
59.99999999999999,-0.014083741036174883
70,-0.023974741066872546
80,-0.03353338804254181
89.99999999999999,-0.04746949537646626
99.99999999999999,-0.08280393687776945
109.99999999999999,-0.15552643103222552
119.99999999999999,-0.24897576481828
130,-0.30186245428481606
140,-0.258298117894645
150,-0.13827956378194553
160,-0.017795825056824553
169.99999999999997,0.06936036738568506
179.99999999999997,0.14578948726888544
189.99999999999997,0.2086042809187642
199.99999999999997,0.22608427987438467
209.99999999999997,0.20089220854842355
219.99999999999997,0.15233689193940145
229.99999999999997,0.09484503186705619
239.99999999999997,0.07590387385564724
250,0.12318646245928917
260,0.1756446378653944
270,0.18319375090356224
280,0.17544302664559075
290,0.17266532336667037
300,0.1660258035802108
310,0.15650037585845009
320,0.12835796353887266
330,0.07628098733079451
339.99999999999994,0.033526243943364786
350,0.00186499549597427
359.99999999999994,-0.043282969820366064
370,-0.09207942622530281
379.99999999999994,-0.13023632427838694
390,-0.15757695110455608
399.99999999999994,-0.17214424675396522
410,-0.18458354895270665
419.99999999999994,-0.2049231224112915
430,-0.22574064511361958
439.99999999999994,-0.2364322578657373
450,-0.2237815956694447
459.99999999999994,-0.18019070557819994
470,-0.11180046358948574
479.99999999999994,-0.023924509091573214
490,0.07221840457369667
500,0.15203125132824008
509.99999999999994,0.1976317772076491
520,0.20796695551372316
530,0.19309252244904887
540,0.16474627102729456
549.9999999999999,0.12884824387165114
560,0.09042826569193732
570,0.05773847741341031
580,0.033912252959322084
589.9999999999999,0.01196592603370085
600,-0.016560184107993352
610,-0.05288395226806539
620,-0.09127817630199356
629.9999999999999,-0.12262818518332702
640,-0.1409117460829731
650,-0.14743128664610625
660,-0.14646634675332282
670,-0.1409389918327855
679.9999999999999,-0.13152302647014144
690,-0.11780091260704272
700,-0.10167524340479815
710,-0.08707199834628489
719.9999999999999,-0.07631081929653061
730,-0.06900306892972505
740,-0.06294416346842763
750,-0.05494484785818416
759.9999999999999,-0.040904022478911894
770,-0.015660146213016073
780,0.025431288719001927
790,0.08321035036748817
799.9999999999999,0.15185678576116343
810,0.2188881152585703
820,0.26946834346650955
830,0.2927681264372419
839.9999999999999,0.2857491133106681
850,0.252527306345211
860,0.2011811480227282
870,0.14092704268753103
879.9999999999999,0.08052898399736527
890,0.02673379131020353
900,-0.01749778876230871
910,-0.053458301329117434
919.9999999999999,-0.08464403363707529
930,-0.11341546867458173
940,-0.13894965556118033
950,-0.1576916768320474
959.9999999999999,-0.16560401537660685
969.9999999999999,-0.16037230240820854
980,-0.14215235014004188
990,-0.11291073114081705
1000,-0.07548822171422327
1010,-0.03341458475308596
1019.9999999999999,0.00881638963424613
1029.9999999999998,0.046026940415391016
1040,0.07345718802900884
1050,0.08808065667764599
1060,0.08951635822508579
1070,0.08031218092255502
1080,0.0655262337902493
1090,0.051575392924533565
1099.9999999999998,0.04444530700764475
1109.9999999999998,0.047633734464341805
1120,0.06054193409717532
1130,0.07814938678316674
1140,0.09243521150557628
1150,0.09516436175398739
1160,0.08085129064462307
1170,0.04854215554958539
1179.9999999999998,0.001746045724310947
1189.9999999999998,-0.05308523918934458
1200,-0.10854952367084751
1210,-0.15799422311296885
1220,-0.19665418544386498
1230,-0.22214949567684147
1240,-0.23424978396256108
1250,-0.2339859183743816
1259.9999999999998,-0.22256717995871775
1269.9999999999998,-0.20075698691230398
1280,-0.16904369260663665
1290,-0.12831798892627222
1300,-0.0804180697165346
1310,-0.02813938014909716
1320,0.025162321556941914
1330,0.07596807761684884
1340,0.12077498512567156
1349.9999999999998,0.15620058859268224
1359.9999999999998,0.17928010694372165
1370,0.18803050234153254
1380,0.18208811904052366
1390,0.16311799612555689
1400,0.13476408481949956
1410,0.1020620193801066
1420,0.07039567026878757
1429.9999999999998,0.04422962116912295
1439.9999999999998,0.02598377732093835
1450,0.015469506287265542
1460,0.010175864882929112
1470,0.006359118440737057
1480,5.073342560346378E-4
1490,-0.009426680976605257
1500,-0.02348323105912393
1509.9999999999998,-0.03993909111826589
1519.9999999999998,-0.05608527410961757
1530,-0.06913370832463317
1540,-0.0769033598070478
1550,-0.07811321992902728
1560,-0.07230041565437777
1570,-0.05951835071390632
1580,-0.04002787035960281
1589.9999999999998,-0.014169851457974664
1599.9999999999998,0.017496924083568
1609.9999999999998,0.053864668200589744
1620,0.09295630398839923
1630,0.13183817297024086
1640,0.16686628229563297
1650,0.19418701285567977
1660,0.21030828102290225
1669.9999999999998,0.2125920302491777
1679.9999999999998,0.1996296738776048
1689.9999999999998,0.17152510809969118
1700,0.13007153423695217
1710,0.07873165439054501
1720,0.022315957953478
1730,-0.03366650875486713
1740,-0.0838876053391811
1749.9999999999998,-0.12411587726217695
1759.9999999999998,-0.15193669650936667
1769.9999999999998,-0.16706860325294182
1780,-0.17115835570226676
1790,-0.16709414998137762
1800,-0.15805598515429048
1810,-0.14663421239485164
1820,-0.13431523150518912
1829.9999999999998,-0.1214628201954841
1839.9999999999998,-0.10770769041668825
1849.9999999999998,-0.0925095635916643
1860,-0.07563317553252512
1870,-0.057364459174805336
1880,-0.03842731818715264
1890,-0.019688191233236077
1900,-0.0018152364365069003
1909.9999999999998,0.014933416758964736
1919.9999999999998,0.030686286322325472
1929.9999999999998,0.04570907977816974
1939.9999999999998,0.06004340585523544
1950,0.07319173892623992
1960,0.08397666424786591
1970,0.09062830891854334
1980,0.091079895152178
1990,0.0834046114177288
2000,0.06630766805914864
2010,0.03958151342466801
2020,0.004429650548883829
2030.0000000000002,-0.036432181637624524
2039.9999999999998,-0.07896755700036459
2049.9999999999995,-0.11832348911486293
2059.9999999999995,-0.14958849320644
2070,-0.1686590759161717
2080,-0.1730087998750249
2090,-0.16215396674418447
2100,-0.13768253388464674
2110,-0.10283855672406836
2120,-0.06178809956084354
2130,-0.01878342273186151
2140,0.02254362672731783
2150,0.05959355444197998
2160,0.09086717266328029
2170,0.11575938968021283
2180,0.13422502366963968
2190,0.14647199527601873
2199.9999999999995,0.15278512707248418
2209.9999999999995,0.1535012815432491
2219.9999999999995,0.14908315918748344
2230,0.1402039973675102
2240,0.1277662158357722
2250,0.11282020543733365
2260,0.09640060714185333
2270,0.07933435539918576
2280,0.06208613721053707
2290,0.04469405755383247
2300,0.0268210263598565
2310,0.007917345862163236
2320,-0.012534990422045096
2330,-0.03474361865264699
2340,-0.05835207331986372
2350,-0.08227634048433984
2359.9999999999995,-0.104692486505011
2369.9999999999995,-0.12321406601537783
2379.9999999999995,-0.1352555172911886
2389.9999999999995,-0.1385224696594294
2400,-0.13152040647208127
2410,-0.11395149740417727
2420,-0.08688940183177846
2430,-0.05268028064375343
2440,-0.014595109474256483
2450,0.023674366705292292
2460,0.05854962232406196
2470,0.0870114662044184
2480,0.1068843916219986
2490,0.11694455079153575
2500,0.11688759972190171
2510,0.10721736738332105
2519.9999999999995,0.08911022637127645
2529.9999999999995,0.06428267963852295
2539.9999999999995,0.03485896253174709
2549.9999999999995,0.0032181484903441144
2560,-0.02819628387852393
2570,-0.05710157842993593
2580,-0.08160840581710561
2590,-0.10041787991735493
2600,-0.11293876390230403
2610,-0.11929503104743017
2620,-0.12021761732800902
