% Model,Aluminum Disk 24cm Separation (Save).mph
% Version,COMSOL 4.4.0.195
% Date,"Aug 4 2015, 11:50"
% Dimension,1
% Nodes,1001
% Expressions,1
% Description,Point graph
% X,Height
11325,-3.998020727417952
11349.999999999998,-11.271396818535095
11375,-16.774510981827348
11399.999999999998,-19.67651633104049
11425,-19.545570061165563
11450,-16.41449237749009
11474.999999999998,-10.77641603371012
11500,-3.5096903974410907
11524.999999999998,4.25767644641212
11550,11.323580625394698
11575,16.599681949549336
11600,19.28123498696641
11625,18.97135833053369
11649.999999999998,15.739949407738322
11675,10.10856883959491
11700,2.96488763135676
11725,-4.5785521834116025
11750,-11.358257634496908
11774.999999999998,-16.339074332397786
11800,-18.771478393329517
11824.999999999998,-18.30340510038218
11850,-15.030299701790796
11875,-9.476464714301414
11900,-2.511138532454538
11925,4.787388544516034
11949.999999999998,11.298436380785574
11975,16.03059572673544
12000,18.27208155474318
12025,17.697081240639818
12050,14.41246218155402
12074.999999999998,8.938465309489857
12100,2.1269520784481983
12124.999999999998,-4.970075734343709
12150,-11.261801737913288
12175,-15.785563262319897
12199.999999999998,-17.85429700525708
12225,-17.161893281010634
12249.999999999998,-13.829885982539736
12275,-8.387679164715337
12300,-1.6889061275678614
12325,5.223102939829005
12350,11.279264937615835
12374.999999999998,15.551664456779008
12400,17.396643011731385
12425,16.55154346379686
12450,13.170653563640826
12475,7.796070250809748
12499.999999999998,1.2695722908812286
12525,-5.399603418791685
12549.999999999998,-11.190159698883349
12575,-15.223727094286915
12600,-16.896587199528994
12624.999999999998,-15.969043537170364
12650,-12.599576285569583
12674.999999999998,-7.318855004154443
12700,-0.9474147086931453
12725,5.530785888876153
12750,11.119843315670096
12775,14.965206179945085
12799.999999999998,16.484997762287207
12825,15.458831130627459
12849.999999999998,12.060234237072791
12875,6.827753054683399
12900,0.5795304332929163
12924.999999999998,-5.714964733769648
12950,-11.085786304726412
12974.999999999998,-14.712339976234034
13000,-16.048977500367414
13025,-14.907100957368698
13050,-11.481412959175486
13075,-6.316705688438333
13099.999999999998,-0.22085542524166613
13125,5.8619729821804185
13150,10.997838979398466
13175,14.406360899798756
13200,15.578823435363006
13224.999999999998,14.353308137817066
13250,10.936043647700217
13274.999999999998,5.866558026718849
13300,-0.06731095048974112
13325,-5.951177213502433
13349.999999999998,-10.884076988013703
13375,-14.115622148601346
13399.999999999998,-15.159821196887606
13425,-13.868455681397563
13450,-10.452795410291856
13475,-5.450106445276674
13500,0.3601731989830341
13524.999999999998,6.077799174679399
13550,10.821740253212056
13574.999999999998,13.866808502719095
13600,14.755302452946012
13625,13.366118418325527
13649.999999999998,9.930756888996939
13675,4.994293826951548
13699.999999999998,-0.6718298566620433
13725,-6.190908531768173
13750,-10.716727276407482
13774.999999999998,-13.562938987874873
13800,-14.306472962356793
13824.999999999998,-12.8496904198023
13850,-9.432429652893347
13875,-4.592665671016107
13900,0.9178283544468968
13925,6.2497579394243985
13949.999999999998,10.58673022014716
13975,13.269944292675973
13999.999999999998,13.898172862010483
14025,12.38784940200685
14050,8.984198273997208
14074.999999999998,4.221866268665849
14100,-1.1587302838621554
14124.999999999998,-6.326338180907783
14150,-10.487292145472338
14175,-13.007597582411563
14199.999999999998,-13.50984010426862
14225,-11.93000135099794
14249.999999999998,-8.525497381389073
14275,-3.8333723630881877
14300,1.414610626155536
14325,6.406487190470443
14350,10.376132615878078
14374.999999999998,12.721071934414454
14400,13.093817990730258
14424.999999999998,11.452900318214233
14450,8.066256357834163
14475,3.467154355482762
14499.999999999998,-1.6299197082439605
14525,-6.4400579902949175
14549.999999999998,-10.22830096997825
14575,-12.421331120282957
14600,-12.693770909083355
14625,-11.016284946204564
14650,-7.658420402498791
14674.999999999998,-3.1458788463278324
14700,1.8212384778269097
14724.999999999998,6.4767189692083775
14750,10.10642952051603
14775,12.158150699162093
14799.999999999998,12.326011473262724
14825,10.596417957103085
14849.999999999998,7.24842971568728
14875,2.808739450048961
14900,-2.031432423711067
14924.999999999998,-6.524285565074251
14950,-9.981228870966106
14974.999999999998,-11.878488095483931
15000,-11.9363217240616
15025,-10.15992934917415
15050,-6.836189353427017
15075,-2.487209121596834
15099.999999999998,2.211740459811722
15125,6.536992875954525
15149.999999999998,9.827730765847377
15175,11.58667113061324
15200,11.554933358870471
15224.999999999998,9.749902449457181
15250,6.4606176018173755
15274.999999999998,2.2017035859648786
15300,-2.366863675751688
15325,-6.5417361394722775
15349.999999999998,-9.684263459757403
15375,-11.318130882624473
15399.999999999998,-11.201664407843623
15425,-9.363781490137399
15449.999999999998,-6.098139448348434
15475,-1.91647456042665
15500,2.531547353800647
15524.999999999998,6.559428311486386
15550,9.550077148785363
15574.999999999998,11.050620047745383
15600,10.841090377171781
15625,8.966517391470916
15650,5.72777484731273
15674.999999999998,1.63304862551297
15699.999999999998,-2.6821233037921957
15725,-6.553552467508553
15750,-9.390484354944874
15775,-10.765436108500126
15799.999999999998,-10.478252234064598
15824.999999999998,-8.58491952072427
15850,-5.387097894173735
15875,-1.3842677355038404
15900.000000000002,2.8039942458556197
15924.999999999998,6.533631226572197
15949.999999999998,9.234964094539805
15975,10.499673851167017
16000,10.142619266116753
16024.999999999998,8.22907064062747
16049.999999999998,5.063276235706212
16074.999999999998,1.1402612966014658
16100,-2.931545902578023
16125,-6.524760457239154
16149.999999999998,-9.089854439152646
16174.999999999998,-10.23933762935485
16200,-9.806356339476906
16225,-7.868821465624251
16250,-4.735593035470856
16274.999999999998,-0.8971604335150687
16299.999999999998,3.051264706642769
16325,6.502133236410259
16350,8.929042886479237
16375,9.966928748029318
16399.999999999996,9.466773384421117
16425,7.5167020427625175
16450,4.42656941433961
16475,0.6787495231252478
16500,-3.1470469291930385
16524.999999999996,-6.463243789167564
16550,-8.764421283267552
16575,-9.704179394103335
16600,-9.14721630755696
16625,-7.188810088167543
16649.999999999996,-4.138870966444983
16675,-0.47313798002141993
16700,3.2408809737215734
16725,6.431749268252133
16749.999999999996,8.612124882787612
16775,9.453356062717944
16800,8.835153132422079
16825,6.862762079317918
16850,3.8491723754929126
16874.999999999996,0.2653633024501687
16900,-3.333449360643158
16925,-6.393947008574855
16950,-8.449807009322967
16975,-9.192666789320583
16999.999999999996,-8.518188162117895
17025,-6.540409204155594
17050,-3.5725021577076177
17075,-0.07720133480745517
17100,3.4052536663673436
17124.999999999996,6.340471674906098
17150,8.28175341577753
17175,8.937944591489781
17200,8.217029868898521
17225,6.238953295920169
17249.999999999996,3.3158778923716454
17275,-0.09691979077069846
17300,-3.4718430297631357
17325,-6.290482860893803
17350,-8.123261932112655
17374.999999999996,-8.694967613785025
17400,-7.9261478786985435
17425,-5.9441080480979736
17450,-3.0619725713324897
17474.999999999996,0.2707733604904661
17500,3.5384456188459126
17525,6.239045041251188
17550,7.961447873871521
17575,8.447998941009587
17599.999999999996,7.632966665338017
17625,5.651142835188011
17650,2.815537805959366
17675,-0.432107026826543
17700,-3.590133931597734
17724.999999999996,-6.174383651340122
17750,-7.7922884429036685
17775,-8.202353575282359
17800,-7.350070291114207
17825,-5.374962379729368
17849.999999999996,-2.5878931981001188
17875,0.5777148180253562
17900,3.633145077619929
17925,6.1097465561742865
17950,7.630797218223734
17974.999999999996,7.968850898647133
18000,7.079810721526542
18025,5.108586187566743
18050,2.365599585388509
18075,-0.7220771660674927
18099.999999999996,-3.6772599492952622
18125,-6.046471483054233
18150,-7.469587424403585
18175,-7.734585835099551
18200,-6.8090686496835815
18224.999999999996,-4.843886781465017
18250,-2.148547928273274
18275,0.8575645872059567
18300,3.7104538003682137
18324.999999999996,5.973089815744174
18350,7.30227758381875
18375,7.500606591479368
18400,6.545652150834371
18425,4.592141979634675
18449.999999999996,1.9469646982661288
18475,-0.9789576592435196
18500,-3.7344097243288843
18525,-5.897379178881579
18550,-7.139633842279409
18574.999999999996,-7.276514564718241
18600,-6.294390616554665
18625,-4.351682237547038
18650,-1.753430250374322
18675,1.0965388948819736
18699.999999999996,3.758368947469762
18725,5.824095977667753
18750,6.980228976943636
18775,7.055361897895295
18800,6.045563834189579
18824.999999999996,4.113783094048017
18850,1.5635514951733285
18875,-1.2087521391699738
18900,-3.7755461731726427
18925,-5.743991379455792
18949.999999999996,-6.816063118794659
18975,-6.833580544774804
19000,-5.801420547225689
19025,-3.8855481345351564
19049.999999999996,-1.3863739118663716
19075,1.3082901466040084
19100,3.783328196354546
19125,5.660186749440413
19150,6.654711676694433
19174.999999999996,6.620137914223164
19200,5.568731672643594
19225,3.668886583755011
19250,1.2182547363262302
19275,-1.4028274832967327
19299.999999999996,-3.7903468153525637
19325,-5.57890069130292
19350,-6.497651414844881
19375,-6.411361927648954
19400,-5.3402809795219355
19424.999999999996,-3.4559512163326644
19450,-1.053752150708533
19475,1.493422630430814
19500,3.79307592940404
19525,5.493597359700516
19549.999999999996,6.338003489603011
19575,6.2027173615446145
19600,5.115550854639537
19625,3.250300571181924
19650,0.8989797839125231
19674.999999999996,-1.573872960749668
19700,-3.7876629509597706
19725,-5.40425268317415
19750,-6.179544256611507
19774.999999999996,-6.000283038362113
19799.999999999996,-4.900548478758424
19825,-3.0555389683923977
19850,-0.7537443554425636
19875,1.6480974849438326
19899.999999999996,3.780247845318172
19925,5.316873738562549
19950,6.025855128753847
19975,5.803868347964681
20000,4.6914283483788495
20024.999999999996,2.865692228951957
20050,0.6122730972040245
20075,-1.7194519974983677
20100,-3.7705358894727397
20125,-5.227735899648906
20149.999999999996,-5.8713462719927065
20175,-5.608282993614466
20200,-4.485449489258826
20225,-2.681489195148515
20250,-0.4783686525054236
20274.999999999996,1.7826827418450648
20300,3.753992097110199
20325,5.1348547532231805
20350,5.717348449505835
20375,5.417587050217094
20399.999999999996,4.287730097790586
20425,2.5070415635759673
20450,0.35350826548278746
20475,-1.8395045694392138
20499.999999999996,-3.7348177308164168
20524.999999999996,-5.043257664260636
20550,-5.567771784496472
20575,-5.233106525326434
20600,-4.09657146853408
20624.999999999996,-2.338347951568039
20650,-0.23295928416030165
20675,1.8935862726480082
20700,3.7142869309579964
20725,4.951445202385798
20749.999999999996,5.419026263188584
20775,5.0506102822247385
20800,3.908741220571301
20825,2.1743743363599606
20850,0.11819982606311896
20874.999999999996,-1.9416060092861471
20900,-3.6886030694636247
20925,-4.856669845440251
20950,-5.270495989683241
20975,-4.871837746596839
20999.999999999996,-3.727620188760284
21025,-2.0187796230943604
21050,-0.011695345331304452
21075,1.9832897032270012
21100,3.6598138636144313
21124.999999999996,4.7625132509028845
21150,5.125902291134594
21175,4.6992001302130575
21200,3.553374936692421
21224.999999999996,1.869430695727715
21249.999999999996,-0.09014844634498331
21275,-2.0222995091463645
21300,-3.630254721443748
21325,-4.6691332930629414
21349.999999999996,-4.983239081832153
21374.999999999996,-4.529377966147877
21400,-3.382703449364726
21425,-1.7243175357724567
21450,0.18732981690322958
21474.999999999996,2.0567208961060715
21500,3.5969477881470766
21525,4.573726344693341
21550,4.840999142396186
21575,4.36272641344533
21599.999999999996,3.2176266738393906
21625,1.5862686919374482
21650,-0.27737413454644866
21675,-2.0854315338189053
21700,-3.5605690461445647
21724.999999999996,-4.478497208280032
21750,-4.702050120215063
21775,-4.201660517507662
21800,-3.0591770926602067
21825,-1.4545437733805784
21849.999999999996,0.36250524048773514
21875,2.111291515736525
21900,3.523541434467802
21925,4.384542862669036
21949.999999999996,4.565791211007195
21974.999999999996,4.044156375107832
22000,2.9047100398424845
22025,1.326889894264923
22050,-0.4437528449803949
22074.999999999996,-2.1337711254969918
22099.999999999996,-3.4840517101985142
22125,-4.289532062868375
22150,-4.430317537134897
22175,-3.8894832052312722
22199.999999999996,-2.7549282342228025
22225,-1.2051202543085537
22250,0.5189601189954374
22275,2.1512668026118718
22300,3.4417143912942265
22324.999999999996,4.194464640635601
22350,4.297620104687439
22375,3.7398291627861227
22400,2.611342659750676
22425,1.0894625155109452
22449.999999999996,-0.5892826410155294
22475,-2.1658764250752256
22500,-3.398766934884634
22525,-4.100871257438143
22550,-4.167961602952687
22574.999999999996,-3.5941231320803126
22600,-2.4719901858769617
22625,-0.9778260586614351
22650,0.6561551681321589
22674.999999999996,2.177877649614402
22699.999999999996,3.3542920415799244
22725,4.007060713981332
22750,4.03957529961508
22775,3.45121650831652
22799.999999999996,2.3367597979006405
22824.999999999996,0.871129557119275
22850,-0.7180461309818611
22875,-2.18577446870313
22900,-3.307446839865065
22924.999999999996,-3.9131864632569204
22949.999999999996,-3.9135489648524526
22975,-3.312694444898284
23000,-2.2070983326663054
23025,-0.770098553398725
23049.999999999996,0.7752533910741022
23075,2.1907923065906516
23100,3.259928815676858
23125,3.8207798542174487
23150,3.790673202029893
23174.999999999996,3.178315462853675
23200,2.0818327604963542
23225,0.6730775312606738
23250,-0.8292940874691794
23275,-2.1937574623584624
23299.999999999996,-3.211598688977915
23325,-3.728836933397588
23350,-3.6695058946851304
23375,-3.0467759197754276
23400,-1.9602950369736618
23424.999999999996,-0.5802593308241057
23450,0.8792409720318801
23475,2.193424795823489
23500,3.1614245840949025
23524.999999999996,3.6369678625342203
23549.999999999996,3.550454798937153
23575,2.9191057446104196
23600,1.8437070930391428
23625,0.49254981624676475
23649.999999999996,-0.924884969062191
23674.999999999996,-2.1903840922201425
23700,-3.1105798054662728
23725,-3.5464837896820427
23750,-3.434468860306879
23774.999999999996,-2.795531636499277
23800,-1.731489893884259
23825,-0.4087846878352366
23850,0.9675410626492749
23875,2.1856215778095702
23899.999999999996,3.059379295381973
23925,3.456947104747769
23950,3.3205591038774855
23975,2.674910121008679
24000,1.622779763282324
24024.999999999996,0.32868490436442244
24050,-1.0068396032430655
24075,-2.1783103407458384
24100,-3.0069010668070177
24125,-3.367725059986469
24149.999999999996,-3.2086353730193196
24175,-2.5577182092014255
24200,-1.5184114329484828
24225,-0.2530870943149921
24249.999999999996,1.0422994594013062
24274.999999999996,2.168539599481278
24300,2.9537903838642023
24325,3.27978017398425
24350,3.0996076886013952
24374.999999999996,2.4444577445673303
24399.999999999996,1.4182762089474181
24425,0.18130183253947507
24450,-1.074940727789226
24475,-2.1572870667388315
24499.999999999996,-2.9006300940017127
24525,-3.1931020185104444
24550,-2.992899582361133
24575,-2.3342223318779816
24600,-1.3214860491131049
24624.999999999996,-0.11278304492020652
24650,1.1047913859973733
24675,2.1440950360370152
24700,2.8466954907490845
24725,3.1070094051860906
24749.999999999996,2.8881488335514405
24775,2.2271006760453247
24800,1.2285213832695945
24825,0.04818254351664564
24850,-1.1313159957578591
24874.999999999996,-2.1287812426941173
24900,-2.7922475358981274
24925,-3.02211427960151
24950,-2.786081236193354
24974.999999999996,-2.123644730005367
24999.999999999996,-1.1395355825895876
