Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI 12-29-2014   9:59:06
Solution file C:\Users\plane\Documents\Superfish\HPRF.T35.
Memory used for HPRF.T35 arrays:     157.872 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (-4.064,0.0)
(Zmax,Rmax) = (4.064,11.43)
Z and R increments:   100   100

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   3.25120      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.33248      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.41376      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.49504      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.57632      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.65760      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.73888      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.82016      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.90144      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.98272      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.06400      0.685800      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -4.06400      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.98272      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.90144      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.82016      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.73888      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.65760      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.57632      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.49504      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.41376      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.33248      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.25120      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.16992      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.08864      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.00736      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.92608      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.84480      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.76352      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.68224      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.60096      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.51968      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.43840      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.35712      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.27584      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.19456      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.11328      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.03200      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.95072      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.86944      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.78816      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.70688      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.62560      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.54432      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.46304      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.38176      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.30048      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.21920      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.13792      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.05664      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 -0.975360      0.800100      4.134197E+01  1.192884E+01  4.302854E+01  8.486465E+03
 -0.894080      0.800100      3.977777E+01  1.074485E+01  4.120343E+01  8.071545E+03
 -0.812800      0.800100      3.845413E+01  9.560862E+00  3.962487E+01  7.699958E+03
 -0.731520      0.800100      3.704463E+01  8.236429E+00  3.794922E+01  7.372354E+03
 -0.650240      0.800100      3.601915E+01  7.132227E+00  3.671850E+01  7.091114E+03
 -0.568960      0.800100      3.498427E+01  5.874670E+00  3.547409E+01  6.859238E+03
 -0.487680      0.800100      3.421992E+01  4.964966E+00  3.457823E+01  6.660877E+03
 -0.406400      0.800100      3.364040E+01  4.055263E+00  3.388394E+01  6.495810E+03
 -0.325120      0.800100      3.300242E+01  3.121671E+00  3.314973E+01  6.372711E+03
 -0.243840      0.800100      3.263243E+01  2.341758E+00  3.271635E+01  6.272732E+03
 -0.162560      0.800100      3.230684E+01  1.489817E+00  3.234117E+01  6.206264E+03
 -8.128000E-02  0.800100      3.214076E+01  7.745940E-01  3.215009E+01  6.164826E+03
  8.604228E-16  0.800100      3.210220E+01 -3.595457E-02  3.210222E+01  6.150300E+03
  8.128000E-02  0.800100      3.213453E+01 -7.485324E-01  3.214325E+01  6.164656E+03
  0.162560      0.800100      3.231164E+01 -1.461110E+00  3.234466E+01  6.205092E+03
  0.243840      0.800100      3.261203E+01 -2.322968E+00  3.269466E+01  6.272129E+03
  0.325120      0.800100      3.299447E+01 -3.096069E+00  3.313941E+01  6.371296E+03
  0.406400      0.800100      3.360260E+01 -4.047014E+00  3.384543E+01  6.494757E+03
  0.487680      0.800100      3.419738E+01 -4.947516E+00  3.455341E+01  6.659353E+03
  0.568960      0.800100      3.516674E+01 -6.024077E+00  3.567897E+01  6.849004E+03
  0.650240      0.800100      3.598725E+01 -7.117546E+00  3.668435E+01  7.089491E+03
  0.731520      0.800100      3.702992E+01 -8.211014E+00  3.792936E+01  7.369998E+03
  0.812800      0.800100      3.844030E+01 -9.518921E+00  3.960134E+01  7.697680E+03
  0.894080      0.800100      3.977896E+01 -1.069112E+01  4.119060E+01  8.067517E+03
  0.975360      0.800100      4.135579E+01 -1.186333E+01  4.302371E+01  8.480255E+03
   1.05664      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.13792      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.21920      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30048      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.38176      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.46304      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.54432      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.62560      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70688      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.78816      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.86944      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95072      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.03200      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.11328      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.19456      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.27584      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.35712      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.43840      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.51968      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.60096      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.68224      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.76352      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.84480      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.92608      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.00736      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.08864      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.16992      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.25120      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.33248      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.41376      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.49504      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.57632      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.65760      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.73888      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.82016      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.90144      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.98272      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.06400      0.800100      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -4.06400      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.98272      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.90144      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.82016      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.73888      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.65760      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.57632      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.49504      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.41376      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.33248      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.25120      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.16992      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.08864      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.00736      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.92608      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.84480      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.76352      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.68224      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.60096      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.51968      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.43840      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.35712      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.27584      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.19456      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.11328      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.03200      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.95072      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.86944      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.78816      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.70688      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.62560      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.54432      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.46304      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.38176      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.30048      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.21920      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.13792      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.05664      0.914400      3.993906E+01  1.401360E+01  4.232622E+01  9.865470E+03
 -0.975360      0.914400      3.857332E+01  1.279012E+01  4.063851E+01  9.374972E+03
 -0.894080      0.914400      3.747385E+01  1.124038E+01  3.912334E+01  8.925886E+03
 -0.812800      0.914400      3.624261E+01  9.887252E+00  3.756707E+01  8.539258E+03
 -0.731520      0.914400      3.517263E+01  8.838612E+00  3.626617E+01  8.190441E+03
 -0.650240      0.914400      3.422624E+01  7.397674E+00  3.501658E+01  7.899298E+03
 -0.568960      0.914400      3.342694E+01  6.346640E+00  3.402411E+01  7.653611E+03
 -0.487680      0.914400      3.275879E+01  5.200599E+00  3.316903E+01  7.444055E+03
 -0.406400      0.914400      3.217829E+01  4.251292E+00  3.245791E+01  7.276897E+03
 -0.325120      0.914400      3.174756E+01  3.307436E+00  3.191938E+01  7.138153E+03
 -0.243840      0.914400      3.137738E+01  2.420474E+00  3.147060E+01  7.036937E+03
 -0.162560      0.914400      3.115679E+01  1.612711E+00  3.119850E+01  6.961493E+03
 -8.128000E-02  0.914400      3.099871E+01  7.953131E-01  3.100891E+01  6.917427E+03
  8.604228E-16  0.914400      3.094413E+01  1.570570E-02  3.094413E+01  6.905153E+03
  8.128000E-02  0.914400      3.099649E+01 -7.888583E-01  3.100653E+01  6.917072E+03
  0.162560      0.914400      3.114520E+01 -1.637929E+00  3.118824E+01  6.962187E+03
  0.243840      0.914400      3.139235E+01 -2.418475E+00  3.148537E+01  7.032188E+03
  0.325120      0.914400      3.175378E+01 -3.302019E+00  3.192500E+01  7.136870E+03
  0.406400      0.914400      3.216479E+01 -4.221113E+00  3.244058E+01  7.276034E+03
  0.487680      0.914400      3.275745E+01 -5.205777E+00  3.316852E+01  7.442140E+03
  0.568960      0.914400      3.339993E+01 -6.321143E+00  3.399283E+01  7.653044E+03
  0.650240      0.914400      3.421729E+01 -7.410803E+00  3.501061E+01  7.896884E+03
  0.731520      0.914400      3.514051E+01 -8.816853E+00  3.622972E+01  8.189841E+03
  0.812800      0.914400      3.624163E+01 -9.874112E+00  3.756267E+01  8.536901E+03
  0.894080      0.914400      3.749099E+01 -1.121377E+01  3.913213E+01  8.922802E+03
  0.975360      0.914400      3.857541E+01 -1.274233E+01  4.062547E+01  9.371684E+03
   1.05664      0.914400      3.995209E+01 -1.395898E+01  4.232047E+01  9.860308E+03
   1.13792      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.21920      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30048      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.38176      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.46304      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.54432      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.62560      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70688      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.78816      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.86944      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95072      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.03200      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.11328      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.19456      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.27584      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.35712      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.43840      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.51968      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.60096      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.68224      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.76352      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.84480      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.92608      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.00736      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.08864      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.16992      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.25120      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.33248      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.41376      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.49504      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.57632      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.65760      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.73888      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.82016      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.90144      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.98272      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.06400      0.914400      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -4.06400       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.98272       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.90144       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.82016       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.73888       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.65760       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.57632       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.49504       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.41376       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.33248       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.25120       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.16992       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.08864       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -3.00736       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.92608       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.84480       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.76352       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.68224       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.60096       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.51968       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.43840       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.35712       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.27584       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.19456       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.11328       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -2.03200       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.95072       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.86944       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.78816       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.70688       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.62560       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.54432       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.46304       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.38176       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.30048       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.21920       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.13792       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -1.05664       1.02870      3.684718E+01  1.468715E+01  3.966645E+01  1.067018E+04
 -0.975360       1.02870      3.610781E+01  1.295898E+01  3.836286E+01  1.014780E+04
 -0.894080       1.02870      3.507256E+01  1.158257E+01  3.693563E+01  9.698694E+03
 -0.812800       1.02870      3.408213E+01  1.019314E+01  3.557375E+01  9.292101E+03
 -0.731520       1.02870      3.324916E+01  8.877404E+00  3.441388E+01  8.943117E+03
 -0.650240       1.02870      3.250955E+01  7.535557E+00  3.337147E+01  8.645246E+03
 -0.568960       1.02870      3.184645E+01  6.441834E+00  3.249144E+01  8.389465E+03
 -0.487680       1.02870      3.135619E+01  5.348111E+00  3.180901E+01  8.173713E+03
 -0.406400       1.02870      3.082440E+01  4.361896E+00  3.113149E+01  7.999451E+03
 -0.325120       1.02870      3.047532E+01  3.422602E+00  3.066691E+01  7.856998E+03
 -0.243840       1.02870      3.015894E+01  2.520782E+00  3.026410E+01  7.750536E+03
 -0.162560       1.02870      2.995541E+01  1.673196E+00  3.000210E+01  7.673788E+03
 -8.128000E-02   1.02870      2.983963E+01  8.215872E-01  2.985094E+01  7.628859E+03
  8.604228E-16   1.02870      2.978182E+01  5.726385E-03  2.978182E+01  7.613719E+03
  8.128000E-02   1.02870      2.985292E+01 -8.101344E-01  2.986391E+01  7.628440E+03
  0.162560       1.02870      2.994828E+01 -1.664684E+00  2.999451E+01  7.673348E+03
  0.243840       1.02870      3.016547E+01 -2.508017E+00  3.026955E+01  7.749707E+03
  0.325120       1.02870      3.045914E+01 -3.421586E+00  3.065072E+01  7.856053E+03
  0.406400       1.02870      3.082349E+01 -4.353296E+00  3.112938E+01  7.998330E+03
  0.487680       1.02870      3.132856E+01 -5.355714E+00  3.178306E+01  8.172192E+03
  0.568960       1.02870      3.183620E+01 -6.439929E+00  3.248102E+01  8.388048E+03
  0.650240       1.02870      3.251517E+01 -7.524143E+00  3.337438E+01  8.643586E+03
  0.731520       1.02870      3.323285E+01 -8.881346E+00  3.439914E+01  8.941399E+03
  0.812800       1.02870      3.408371E+01 -1.018822E+01  3.557386E+01  9.290365E+03
  0.894080       1.02870      3.506882E+01 -1.156467E+01  3.692646E+01  9.696876E+03
  0.975360       1.02870      3.611845E+01 -1.293341E+01  3.836424E+01  1.014518E+04
   1.05664       1.02870      3.685116E+01 -1.464477E+01  3.965447E+01  1.066746E+04
   1.13792       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.21920       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30048       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.38176       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.46304       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.54432       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.62560       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70688       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.78816       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.86944       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95072       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.03200       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.11328       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.19456       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.27584       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.35712       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.43840       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.51968       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.60096       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.68224       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.76352       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.84480       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.92608       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.00736       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.08864       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.16992       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.25120       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.33248       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.41376       1.02870      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
